,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Arizona Zervas,0.2912840534345056,-0.1679611421110106,0.20521889232592033,-0.0825224556199654,-0.0787153643113265,0.059988855767601414,0.0918041226597885,-0.028816970585509822,-0.009662003520842097,0.05740265264863298,-0.119305502092583,0.015241528671220705,-0.02695477290890097,-0.06506082238424064,0.008005701313850392,-0.013358567153391019,0.0017251894711600758,0.023410235550674053,-0.0056589142156377925,0.46396680518158273,-0.21300758234897735,0.1654659192515,-0.3777209836533553,-0.226603778380872,-0.2240264461375099,-0.04089598814932311,0.06783361399610206,0.10195541574288433,-0.0036023845053735418,0.0508464733831203,0.0836673652623356,-0.010682188829224462,-0.03551857451913598,-0.3012357522359449,-0.0863545479885971,-0.15756495151566005,-0.21536780569525987,-0.02006621542363339,0.1686637336265523,0.19286069387839055
Ana Bárbara,-0.10427183462334436,0.11234740899911148,0.018506220809310362,-0.15709494437424837,0.12648112491438532,-0.10064431267341598,-0.04678274470257839,-0.11929347186528746,0.08746412230827388,-0.08294808731535741,0.02580125776649552,0.034710548986738365,-0.01097988419903861,-0.15845423758393046,0.006015555356926697,-0.029689698855248997,-0.0407074031462894,-0.30369602047136274,-0.014869314708683723,0.09412384390635031,-0.16695045194611752,-0.054268355576522265,0.1228639504105988,0.2856822792734416,-0.23174387853451522,-0.02295816186596497,0.04351344116350509,0.13933736899254817,0.15121976797959805,0.23994795985970216,-0.33491807027945436,-0.4770408905657172,-0.2445398029703095,0.01670542558242117,0.0031637182307260306,0.014245804589204067,0.019439061934775244,-0.007126417248885003,-0.22006531508464064,0.1761376177975979
Flo Milli,0.07580313006781336,-0.05598886018322083,-0.16587521852450754,0.10459417130497345,-0.1287308183936403,0.15296473337301647,-0.035616875509102155,0.06587071845558722,-0.052083299838193285,-0.05452991433165643,-0.018503800255201378,0.33387602628639657,-0.11941778211630664,0.08606517745194886,0.05019612703549564,0.004941217308844221,0.07782422198008075,0.2800774263910344,-0.10197730031527305,-0.18501787309229828,0.07995417163775823,0.08973354968430783,0.06571267250427051,0.04255805642942056,0.05491944191945951,0.010283403949525252,-0.06683973517520785,0.04091850962924697,0.020983170865775856,0.17442439325835998,0.07232138959828664,-0.2734224114055303,-0.18010643047136454,-0.4076908442341211,0.3010103451508418,-0.21124857707178235,-0.17106523422242595,0.28925374206964294,0.1159377392391141,0.1878681602762975
Mosaic MSC,-0.10125014543804449,-0.17531553178564885,0.377803631657721,-0.08756761105878956,-0.07675077170472402,-0.08778952313204832,0.20645548189219107,0.15637973675883818,0.12263842496795302,-0.08155388472727107,0.012469104638329825,0.16931783262022992,-0.26669785351503483,0.02626711110913457,-0.09258446088336407,-0.15152891311162736,0.0003700316913755169,-0.08865832526843508,-0.44800114419512566,-0.09801045632375403,0.029948757392376058,0.07379384114715909,-0.04097715357506142,0.08582630962150783,0.11934888719403174,0.027351463005286576,0.017793498437970796,0.054411185894113534,0.019811203540896674,-0.2120836111609505,-0.07399674781958826,-0.031989251915590586,-0.015049561363098778,0.38043322649656397,0.2278272235541381,-0.05483239306753018,0.03246796495785259,0.209922498718819,0.08449225996232278,0.13505334322603993
BLR,-0.30811133698558407,0.0995213501938389,0.17414605839622593,-0.27236170629646783,-0.5597541490802151,-0.00603152759330207,0.3499273410751963,-0.19430928924007698,-0.023497965730135052,-0.007875049039579527,0.26744234098233743,0.30353711391269084,0.09684261654341142,0.07628499060524212,0.12367588132383125,0.10946142969404404,0.06639999498032956,-0.012983019130033207,0.15894711162445335,-0.00846372424836105,-7.79235170169715e-05,0.023628404045058195,0.009834192543662712,-0.07662978104008726,-0.06926173781813823,-0.024717545511416476,0.09035278828516785,-0.11038610415653789,0.00998444807810971,0.02410406575076718,-0.14268247403299308,0.06146925562314682,0.0004273477672554911,0.0466250497458761,-0.06676365540473837,-0.021781122012840756,-0.03645693357250453,-0.04166534415912564,0.07824125438616425,0.08385445394454817
Deep Purple,-0.428113285610266,0.013867273738059644,0.07611617766368768,-0.2301718232079001,-0.5550666193651846,0.2772716477236696,-0.5277929679521395,-0.10794466216923593,0.05457442485108814,-0.03217230375707985,-0.05632964114232621,-0.1499439634486015,0.00881759836236514,-0.07979132158398577,0.041217177312367466,-0.006594158828633433,-0.070432389973131,0.037914595420400515,0.10530647743410577,0.06424199718618254,0.020813805746242368,-0.04566015297916829,-0.03172741484008674,0.05476870707999297,-0.032467396221152786,-0.0011792740499932172,-0.03909927930121604,-0.054282419400529386,-0.03869517746469993,-0.017067612801085475,0.010809008176115811,-0.023616188496167208,0.016223644098747506,-0.04370922398360904,0.001157437187991737,0.0029361739133601265,0.02373676563960425,-0.02330029616636793,0.04744617393018332,0.05502172031652371
Michel 'Le,0.018474673771725115,0.17146796285177668,0.1842023613242588,-0.015682234184236445,0.35240392843410867,0.04342403376737671,0.24440956103776773,0.10762449327702779,0.27752439896429837,-0.1461502681944934,0.17543318510419104,-0.228232654265226,0.0978192360145885,0.1532266861691252,-0.03205986775343987,-0.3549211024210476,-0.10703339632108307,-0.15439935079632375,-0.3407389937994332,0.07074853567409503,-0.0990837141802295,0.11047382053631827,-0.011013127884606174,-0.1261051632174795,-0.21573102892202803,0.07808390346331459,0.1871895141403404,0.04435071253764935,-0.033778061667909136,0.20751103125633852,-0.10511630913117229,0.08426305126697456,0.12224531618603088,0.12823254658838396,-0.09738240302552226,-0.033358385283093005,-0.033420049567093546,-0.04006498887305302,-0.07656558140959963,0.01960398694971802
Lucas & Steve,-0.20781272908594153,-0.12617826848047925,-0.17169432887870764,-0.01189365700864077,0.11137433105818338,-0.030236113239342728,0.023542919363723675,-0.135625395894604,-0.043200631917929874,0.0625213191006688,-0.09598874802095257,-0.15428707965554134,0.05156821395775825,-0.008919375046335918,-0.01663204154312371,0.027863596803345995,-0.0017660850229739952,0.06908969983227332,0.06276698811117695,0.08282212520444356,-0.01769874318565223,-0.029505464865177158,-0.05293946400262185,-0.00567797994168686,-0.013150788703973779,-0.009184810679948485,0.028719424915563944,-0.09614624871710378,0.03553194328903159,0.10293361262039669,0.013314001868594395,0.12017186943082965,0.0158138741672833,-0.024413644737096837,-0.3712769056224513,0.6013419978553867,-0.07399916518378295,0.49032882862397315,0.10666031224722046,0.14981217325056467
Hugh Jackman,-0.40008356430968467,0.056366953593007904,-0.20720852064680903,-0.40821888239252446,-0.1427261910018181,0.07798866844725072,0.33063846994053264,-0.25929638490196116,-0.0077764986702062435,0.10610992397961651,0.1809132711703653,0.006785928848174262,-0.23617863847850928,-0.09399102256178284,-0.1843368447989798,0.04780098511517161,0.0394534193130864,0.025479764391830206,0.16017525310777797,-0.002101146816731643,0.06218920648366764,-0.052104375565385504,0.09380210667357827,0.17684354050730655,0.21776960002272153,0.03018435551028844,-0.016907795951183035,-0.1122292971765814,0.06445854742257229,-0.028680086679879625,-0.11019362015146185,0.07768578756933917,0.011256425047187636,0.1256829651932875,-0.08852921957400471,-0.0034218426025820485,0.008073946123832505,-0.1548630070283836,0.18135312053898292,0.1989781585321529
Marcela Gandara,0.018693176764207422,0.20605617665574275,0.16227081026076923,-0.004544609666430298,0.35737141107250087,0.052074376254994094,0.27087749648568077,0.09035280081843461,0.26807324839320446,-0.11744203626129161,0.1664265670637076,-0.2358353077448994,0.09090167347406569,0.14364134316032143,0.002084285705049467,-0.3243111483734879,-0.0809668562312029,-0.14905018287960756,-0.337248802205465,0.08521327045711188,-0.08175947369460825,0.14100613267122544,-0.006842818136297293,-0.1457804088228406,-0.19582218657904285,0.08904693798214683,0.19321702656531892,0.08704472119786359,-0.0267812500592962,0.24557511096979642,-0.10353243684686247,0.10601695131176964,0.12951789381438214,0.11117885412549394,-0.07904496915863371,-0.018181409249434167,-0.06205185567595372,-0.002963221891968067,-0.06323051380691579,0.02119118334219382
Peter Bjorn and John,-0.032594320872188394,-0.10403272649572039,0.14977730854658342,0.29369598107980077,0.13811375635853504,0.04525696073274854,0.03047949251206595,-0.37049653354245915,-0.1466383978717551,0.19903605386311893,-0.11343047603383527,-0.12882924961993802,0.33812523012010626,-0.0042294119021166615,0.34434895825286643,0.09746941705605645,0.028497979964058395,0.004579005225137483,0.3731665631321249,0.00111857192837066,0.027971546300940776,0.003799059607301925,0.10372477041682884,-0.03554041092932749,-0.07107847532798661,-0.02893982499874761,0.10461176487776279,-0.1440932607915977,-0.02339021397505857,0.08142887391131505,-0.21099302253302074,0.14108421507140367,-0.0030526921308296,-0.0488962188910628,-0.08084608439501655,-0.03613780133109663,-0.035659736764534364,-0.14419061776402614,0.20772337042513808,0.22258118706499014
Soilwork,0.5167901325358364,-0.014422605826431217,-0.19285452167899447,-0.1085360123990383,0.08054703534523097,-0.08049985838641123,-0.15361658418024512,0.15383010767543903,0.09117707552580959,-0.009664167558668712,0.03669981639807129,0.051015066504722095,-0.343523120819385,0.03798740482882447,-0.38360861619903797,0.18023860834183178,0.2545676881400862,-0.004403672888886458,0.06989415320304308,0.05213924515130734,0.03674037559496038,-0.07873756226992093,0.14876802411957296,0.09774789278429544,0.16842648034823587,0.016029834095389068,0.062021334530746604,-0.14627046602345353,0.07830376475035337,-0.021008679397588943,-0.18118619531999666,0.1132186507867658,0.0064869321207736965,0.1418193476765922,-0.06484853649776298,0.02330639812247299,0.04316115595703682,-0.14278184664689464,0.14680720128851568,0.1600422023101715
Antonio Pappano,-0.017842644454378578,-0.17604801431057163,-0.1606636125175811,0.0020834663304073534,-0.33810059034435225,-0.04285933804672557,-0.28011148709593137,-0.0789388792553811,-0.29813366390692303,0.13426562524142133,-0.15859867454199572,0.2405916833000862,-0.0919062812627304,-0.16440829948090696,0.019557674697642222,0.33582154073480364,0.09016412962571017,0.14479538493384583,0.34049973669681716,-0.0889377932586378,0.08431987733830831,-0.1440919077929668,0.019135547920236626,0.13143131135834454,0.1894583426815808,-0.06930891723825892,-0.21030364085573536,-0.08498659951532389,0.02800249400051035,-0.2293465532361047,0.09537316907013207,-0.09093668074627885,-0.1155499509129164,-0.11897453613379438,0.07676789645972937,0.028695541849077324,0.06052234779805471,0.02290833315458675,0.05818974163700772,-0.017068030808252407
Sui Generis,-0.2646454499030836,-0.4794165958955392,-0.02536974104775334,0.2065718898603586,0.012969910266974105,0.2735962134416168,0.04305299681154334,0.4112220677185349,-0.19357159415331812,0.25466778523488615,0.16300263968805417,-0.0234396222445198,0.09307836837010831,-0.12640012665266406,-0.04419705772085922,-0.013380377033433389,-0.012028693052621666,-0.042907564945212036,-0.001697156114189274,-0.010016631496968112,-0.041781979723598796,-0.069955371495049,-0.007308042352850219,-0.023376348333170385,-0.04463236682277875,-0.0066563611377462705,0.00453443198957698,-0.011184972004930054,0.013396245738775774,0.021404391998639683,-0.0322745863797965,0.05727058813772466,0.016120696835209013,-0.00893541351036943,-0.00023392606647045915,-0.012673826821150922,0.0006084712469065323,-0.01743714874264602,-0.3833640240401499,0.30061016896793646
The Goo Goo Dolls,-0.08492726713016115,0.09210179922529972,0.1729969055028199,-0.16022288195056855,-0.05940580188654701,0.016471308677176423,-0.23772171316571938,0.21090352864882783,0.04100643300408644,0.011874049125131774,0.1035611444211097,0.46091714655355,-0.1375100019423685,0.028448960120756206,-0.017249415537434833,0.08722425444775879,0.09580845942385138,-0.01759992829337949,0.27547203566952305,0.2830290078643561,-0.12421315526502706,0.16039425828766027,-0.18223406262282513,-0.053595356117274444,-0.045369405770788615,-0.02849960274439128,0.09814853019843792,-0.05898064585817182,0.04723376364909915,0.034468361565572335,-0.17448668496674177,0.12069718291870023,0.012109500838991698,0.1672989237135714,-0.22019579125492192,-0.11174919032339996,-0.15041318744295643,-0.16327809989647443,0.24015907583689936,0.26095204751900325
Hurts,-0.13679816144618903,-0.08468172741248466,0.08759896124658394,-0.14767408193481452,-0.06920405845933206,-0.013878726736594635,-0.0803561279277237,-0.020512438883587635,0.035544069230994214,0.034707007882002865,-0.0381102844952712,0.09839541202393268,-0.08629113643885737,0.09118433845441644,-0.0008595819027056897,-0.06315308051085605,-0.020922936701949977,0.15075591792408982,0.011588576881155848,-0.05852584746776177,-0.528346750942088,-0.388320266652909,-0.09073701956865315,-0.18602960848382868,0.1496796371201367,0.007692006850560928,0.0034773688117948893,-0.16000892691401136,0.06305389758837203,-0.006312767672437527,-0.13398337556923104,-0.036278220081541614,0.005261931977496268,0.30678700140958276,0.3288349444154971,-0.14567411702849753,-0.006738937328031075,0.2603436338944238,0.1171672957371958,0.1533023553575307
Grupo Yndio,-0.011864873299772129,-0.014598999995937906,-0.03619164444888801,0.029822207592052084,0.041023499290217966,-0.15620064232541778,-0.002811117033463542,-0.06305352458734267,-0.09683389605353807,-0.19574506903990974,-0.03683404326138952,0.1394459313411955,-0.16922186877975215,-0.6214627497444198,0.22908992795346786,0.010296563850430674,0.0141939755996486,0.1291453372522006,-0.059523366151810794,-0.10143390633894499,0.04412919251948517,0.06482037993822526,0.055256425863190295,-0.21083627536058616,0.10532278490130388,0.008614397075212573,0.045782912631907965,-0.13735317958119186,-0.1204550237129686,-0.25733625592897114,0.20783634564330333,0.3605016171269576,0.022702544497725442,-0.021549802675770068,-0.000892585826122743,-0.010512441817819027,-0.004785390066843124,-0.010307019585980822,-0.19238473823134927,0.15109788484002903
Tomcraft,-0.3087848404578287,0.11770016083071622,0.46336974831248473,0.02845247008830409,0.2575613223178668,0.0035552271920112786,-0.11484715289800576,0.13880713080004728,0.17375974291387572,-0.0885159175511477,-0.23251911720748233,-0.3483534005699406,0.19178540890320084,-0.07018954670331885,0.19711539820484217,-0.01942012315232178,-0.15646097113144006,0.07360248315234978,0.25036809064023796,0.06409928123828179,0.03831331930121954,-0.01812313075909925,0.03933863685151261,0.20639003969485775,0.13858568536001023,0.0180211781595939,-0.06795331565232202,-0.015512537408713096,-0.04904920904057516,0.02777848264975282,-0.04783422252901717,0.06536836394118022,-0.010436315701936195,-0.1461974815562272,-0.037444316232195705,-0.03814904186488504,-0.0400353174441988,-0.09826058197648908,0.17540342537943654,0.1973934078081082
Vulfpeck,-0.18754286213475024,0.07160008852416609,-0.27236877514885416,0.1522045271981992,-0.02047627421978445,-0.026984268575353867,0.04917545866922057,-0.5394561879861816,-0.22616669224080713,0.2657045636110269,-0.11363529397663201,-0.17304388511673172,0.20530408697837532,-0.015534927783305442,0.19288099922057786,-0.1158537598472708,-0.09335089339690214,-0.044502055350289095,-0.049606436528023566,0.14502715359108365,-0.08563293825124209,0.12784504169064967,-0.10297610737111229,0.009448247987488044,-0.036260001627676126,0.001048066885812489,-0.09738461942543081,0.18658133383671643,-0.03283479849109592,-0.03304570707298536,0.1636181990998308,0.010484983206888565,0.012293337858606887,0.15775336375981147,-0.16913481147431908,-0.09548430449049332,-0.14198832823859653,-0.08732643319961415,0.18129480035130632,0.20859015547452908
YELLOW MAGIC ORCHESTRA,0.07445796976026256,-0.05486037504611189,0.19051873236869027,-0.0124403899132301,0.0809541619529007,0.1385524881486712,-0.3236294093593675,-0.0586709911716521,-0.13172221787950253,0.1461927321610127,-0.12775257890248146,0.03110600004444624,-0.29871938640079493,-0.1368947320654229,-0.266448552428489,-0.07328685292049225,-0.05925453738995868,0.09174499594364205,0.1045175551480266,0.5664228375799438,-0.16120188842370373,0.08761682880776359,-0.36036436801347765,-0.10036869513177685,-0.1417576288516504,-0.012858622896909075,0.0070020268433744134,0.11546354343080378,-0.005496339608323632,0.018622482608666002,0.11207514864856112,-0.012243027402636362,-0.007034274556308349,-0.08461001651075363,0.004975174693260171,-0.02949384707828135,-0.031940346864239896,-0.01494229397639087,0.057302693644139695,0.06379383695931669
Hot Pool,-0.06505381975121631,0.36686208176686735,0.11775197773980882,0.5678642502166752,-0.08183146566956397,0.12034510982464959,-0.1872511314434374,-0.015157235541035954,0.10253986439992469,-0.011100263599728778,-0.17774247806417867,-0.14944453669292454,-0.014025933300751098,-0.06964045170143462,-0.07156293202891112,0.07931433077715992,0.08503904703999976,-0.012119445924978163,0.0860583903135497,-0.1107444989536426,-0.044891253582696675,0.11423569194204339,-0.09205042373467984,0.014898584184055416,-0.20017236453817644,0.014914235212184091,-0.2652736574241016,-0.04819138526296123,0.05772593412809673,-0.026361656895129145,0.06015814631520274,0.034941253212141594,0.012919820537810697,-0.07183459371896338,0.1854614507536443,0.16844287714185405,0.2805201416725627,-0.15772185234266806,0.13845781049120753,0.15445380381141735
La Dinastía de Tuzantla Michoacán,0.034208832305356894,0.1858333270026754,0.20332967040720476,0.0069034966620844145,0.3360241460706965,0.054979590961341404,0.220122617023174,0.10142733499701591,0.2674657619932106,-0.13068602936751023,0.12969639876976174,-0.19136327357325728,0.08991482051492239,0.20149459894797644,-0.058955328750060994,-0.3348906314492835,-0.12569026961021781,-0.1469581380532384,-0.3440845193963497,0.09431205232495049,-0.0775497595559007,0.09903159699421132,0.012748154182601487,-0.15690523516578964,-0.20761439777509755,0.0785013315549158,0.21274307571410614,0.08183880957366639,-0.04279908511593952,0.2494326265015901,-0.104307121198952,0.10702221135722965,0.12807911322455523,0.11978258267641012,-0.09260759467543724,-0.02966838680269461,-0.047292577758534134,-0.03282148031877621,-0.06939583866361865,0.025066206155008826
BTS,-0.010318576129939609,0.245231541134396,0.021923933853775845,-0.10603756926350927,0.0003759094522852074,0.1439596316937425,-0.03302166774356992,0.16903900988746404,-0.04766278269397096,-0.13117138285816335,-0.07683619708042311,0.0019669022897680927,-0.38747339985125956,0.0707099204793071,0.16825894089919347,0.027602275159834728,0.06186860712967765,-0.0468920105991156,0.03507173779679468,0.10526248335039591,0.1458666830675102,-0.1858059880124088,-0.34908309328656445,0.18888832549300955,-0.2187423373567417,-0.03179279162463576,0.08954236694082197,-0.11146174688290328,-0.17288691286046168,-0.011876158337407199,0.3626516391509323,-0.38801138068256114,0.09186174184690878,0.12158406304519825,0.012606966102671598,-0.08891173314013041,-0.09117043184422227,0.0686590297653536,0.04175206713298463,0.09442726852624636
Bikini Kill,-0.2398387978802522,0.12560300268963237,0.05252602871046213,0.26445791850655326,-0.21511276609255175,-0.022706725109260875,0.3925431969800062,-0.21045492184591788,-0.04108456421181152,0.04185914598631318,-0.11235120246638879,-0.09908278539685425,0.3674282450395021,-0.10957982167256487,0.30839587398398016,-0.04343982779248029,-0.09133778272622439,0.056761685040035495,0.08403467452591323,0.2432848303149709,-0.12949848175856593,0.11462116980404899,-0.292425045819549,-0.1181438614339575,-0.1882788292714542,-0.04110314972734021,0.07481448472061131,-0.07953401683932693,-0.008465430825856542,0.009361678550949862,-0.036413933262949845,0.04396380585756291,-0.01540026265169865,-0.09142732266358722,-0.08289275226770511,-0.0753595497425506,-0.10692410200832703,-0.05242807181458312,0.1376906111820889,0.15807955599293527
Raphael Saadiq,0.11201542647798808,-0.03033037040274788,-0.054917991006866285,0.340305330230398,-0.1672860160479733,0.04793206594148267,0.07946971923198504,-0.2578014713715096,0.019073527796711627,0.0481368002173577,-0.1825626202197185,-0.29040279999288043,0.24431843502256695,-0.09521914315300288,0.1903662395345307,-0.17100068644344096,-0.12176608149208205,-0.0675669492225683,-0.20450620152541002,0.10611994622898034,-0.05231824316097564,0.07541980273358144,-0.10442571855263723,0.007488794556912923,-0.014866487618850855,0.00488669627087346,-0.07156499842702305,0.2177421002001053,-0.029931775422401167,0.008098445890744068,0.16741084726385425,0.06958722799966631,0.01198420152015516,0.345082486060425,0.12725189342501944,-0.19246562071764475,-0.12318665054735792,0.1434026948669148,0.22723165191985226,0.26788263765111686
MC Davo,0.09576166223601365,-0.09025319795069586,0.061525176460631534,0.08862032849948968,-0.07642143582462461,-0.08448808266807309,-0.015930559270362576,-0.05879884821741693,0.09115832906908684,-0.02559442970799805,0.08794210418148325,-0.06636884839257844,0.10066393885241366,0.2030896154755113,-0.19081193701604213,-0.036515721635556275,-0.04550260448069094,-0.14835512296865352,0.020884005549993843,0.08753549993490867,-0.06401310299797544,-0.13648739394924203,-0.030698517865791745,0.18446493567679828,-0.1938422408820734,-0.020665209094919076,-0.0030251425755565492,0.022402254154638725,0.06322566412705502,0.16213724524846992,-0.1131853380240222,-0.15326308685015622,-0.15433371704602256,-0.013650322859257895,-0.0037392808975893147,-0.01347962948916862,-0.0007581788088505413,-0.028142806775848617,-0.6167213109339835,0.4937795806585711
Fame on Fire,-0.24965902942026086,0.29467003418384113,0.1685873120751282,0.030194245346283347,-0.581342546110067,0.09022079033125369,0.1649815557047629,-0.08738424028347619,0.06487034332638404,-0.053220030280702366,0.08622603226644257,0.13308930543293032,-0.14788857065745362,0.025382769274572597,-0.09477223640369642,-0.05172370075438596,-0.02373288031642155,-0.008170860588713233,-0.09430601941397443,0.2076902193746487,-0.10401937257709189,0.08578795929598002,-0.16544470915986614,-0.08351577356091136,-0.08043013467101026,0.002221333553434175,-0.011680897154835288,0.14780913687081598,0.03308900778790072,0.021046555535560778,0.06655898054670287,0.05838015218586312,0.005673251193751244,0.08334149136412859,-0.09496428178082301,-0.03130058300249906,-0.03261017563403653,-0.17144420015184408,0.28701546215083223,0.3183744461414019
Lorin Maazel,-0.01911967288719797,-0.2141455885393779,-0.17410557731574253,0.0052454734202266535,-0.34568044184476093,-0.04324789306732237,-0.2571182344354762,-0.07180791916422442,-0.29663585065246684,0.13100167129437246,-0.1660498531759904,0.22595223273972714,-0.09519149006004596,-0.1670564009422086,0.018347804561515222,0.33988954541522154,0.09138942591726615,0.1484749483615295,0.3266581535917672,-0.07050659417475008,0.09039409650413577,-0.13449607950689912,0.009470097109859776,0.1540671271737444,0.2191509573777477,-0.08792970120268344,-0.19521097965441203,-0.07311775052800341,0.024959695347365446,-0.21806676733783334,0.09853095014406332,-0.08912919931033246,-0.12589485054387728,-0.10120328390238195,0.05696250989092743,0.030074258604525003,0.041359989011369426,0.015147218667865678,0.06840374501833668,-0.011460193764152932
Noah Cyrus,-0.12160361466237482,0.09157042589334952,0.04476611019183113,0.027703274125855853,0.07737937260376225,-0.024799425260670353,0.07301072543994488,0.061576108517248464,0.02084802755386497,0.02311718160629479,0.0325591818217194,0.13625410799498314,0.06500044197107657,0.03104602766036755,0.08961116988174252,0.07691330614422633,-0.003458415163072821,-0.04433791320096483,0.16360213659767758,-0.0027294999066449187,-0.03623277433723737,0.07683257927932222,-0.028173927500689238,0.07151783249715465,-0.00343212760690881,-0.008744664214749514,0.05473878046482861,-0.013229933369190561,0.014372478028647427,0.005469426707445264,-0.08002273505332916,0.09463356391706947,0.030366027629144414,0.03484685435742181,-0.4001083641862269,0.6025460026346994,-0.09864776383949479,0.5124689840851783,0.15072484489078722,0.19368200286364334
John Powell,0.009559124250116475,0.008364795831903927,-0.0015537071327651425,0.02284000706136233,0.007643623966859431,-0.0017484114813900802,0.0017273961099377806,-0.0066751754935751835,-0.004473546044358839,-0.001225215328214623,-0.000923928626368331,-0.009846868158280802,-0.0024482955930117583,-0.004162458513500802,-0.011650988895661333,0.02163000340728315,0.025338986549708977,-0.0010603352372242877,-0.012750610162213228,0.00286947388196954,-0.0052027358892551955,-0.0018765790442705592,-0.001734983673421893,-0.003408173527348733,0.0048343614906971154,0.021328366507753868,-0.006675454774208684,-0.007800818914024135,-0.012736965777020895,0.018706189738973575,0.002151481703183733,0.003024477171509877,-0.0007512194747951982,-0.07303969870551308,-0.445216449744131,-0.5017734326946381,0.6560117358325744,0.3309158318457534,0.023364054062561666,0.027536852123585073
Tame Impala,-0.22021924864372847,0.3545220880512047,-0.159041716515424,-0.006915750654965729,0.2954183594171212,-0.1840568180751499,0.3607041875305177,-0.02472414731268682,0.1528335597292333,-0.11064813355655798,-0.13540165386235864,-0.35996476091986496,0.26126576232930043,0.011483237197001393,0.20661761872795203,-0.025598586307321158,-0.07962244607596919,0.0067538887573303395,0.20438024431604687,-0.11961706451482038,0.02630076096162212,0.057214776084821124,0.03131465258657019,0.11891545626274244,0.05987385896283459,-2.6401718261734273e-05,0.05335592232045348,-0.023593672492870525,0.004765436542871304,0.0331384226954933,-0.059306068090511685,0.09842964588274494,0.00013953846847313814,0.018472663066334785,-0.13300860678318063,-0.07709757106009657,-0.10343119432816082,-0.12814255518611034,0.2119617212183842,0.23339077232223832
Tale Of Us,-0.005278552494939348,-0.06564833020728443,-0.1124462332320943,-0.1603966560962688,0.049406505883114925,0.023085704758627378,-0.11799258902354877,0.02037048652457103,0.005127410071605647,-0.0009989939689113555,-0.021817555199113225,0.0020038081088807115,0.09772778040677456,0.030714850423477064,0.0969512220149062,0.053901490299915124,0.03621056788217158,0.013854471837132913,0.16447793161176394,-0.10017245284755105,-0.010057795103992741,0.08753433911614682,-0.05890324047318459,-0.016668583877506526,-0.022437736103567408,0.0448815103943605,0.3959242401293507,0.2115817645171416,0.6837894450685083,-0.15085274495380466,0.3155400075064354,-0.044349898080568856,-0.009980441871884599,-0.009101335950209035,0.12278524281855374,0.10557144955287064,0.1841480690974503,-0.07311918596852164,0.04377417537261254,0.055654873010801874
24kGoldn,0.15511724886114478,0.013886082890119208,-0.015068329491130062,0.11076997910541726,0.006043421104470942,0.0048005759341656195,0.012295861733361016,0.13616560007007047,0.1745725965648588,-0.08991326107591631,-0.0678563370902711,0.09862047087544619,0.11842246632004733,0.026013784205468064,0.1576671771528472,-0.019463936817131128,0.07343135800669187,-0.07850217741021308,0.03732738742100512,-0.05076630343045462,0.01020806514692247,0.0705236070730588,0.06464790337757925,0.05219805812934419,0.009930378468135147,-0.002763784202623922,0.015176224198749503,0.11376932853278265,-0.02997039310763056,-0.032104251096599985,-0.02559824897253168,0.0522770117107198,-0.00032225095612622214,0.4203315568110648,0.4895606501883382,-0.2781450572038311,-0.11098123734096796,0.49812349354632224,0.1429618467812525,0.17598000511890968
Becky Hill,0.1265866488169447,0.08023380484426565,0.14673560378588404,-0.06163147917412567,0.24848831704217592,0.2775240266026126,-0.04816354200635435,-0.11872805332131736,-0.22524632872044606,-0.594401265295806,0.3753773162896629,-0.042667114825475694,0.09451457699663765,0.08371839673491373,-0.13699681821567525,-0.009024051965159529,0.0024959127123438435,-0.07130024177530907,0.015391195582017854,-0.09969616051340507,0.13144706966027922,-0.1796610219247736,-0.14346566278376952,0.07414449105810172,-0.1441419998317161,-0.020700739829881177,0.07759437606257377,-0.15185954266110965,-0.07296004442409544,-0.027664539875939097,0.15947419101665802,-0.1145899908778476,0.09650250219470002,0.11128351928673615,0.015623494099313387,-0.038897412791372085,-0.029053640561627483,0.03192575871974978,0.03832316063233663,0.05320201892886998
Editors,0.23022158663228046,0.022568700198361675,0.003807013781919698,-0.24349834028374753,-0.48765688087153114,0.0069369630437330805,-0.13132667239554263,0.07221745096490566,0.01825880274036757,-0.03625804857816638,0.21350956830204978,0.3869596475004533,-0.14598588133087778,0.12846796350664594,-0.11363869139831367,0.11222124652736724,0.1165928628535584,-0.04996291132162025,0.18778123811720368,-0.1092273339452988,-0.002216014290261982,0.030832408163294925,0.08336076994644144,0.021799850837806885,0.02578234351304699,-0.013970659393520907,0.12240008584446115,-0.23633015181670583,0.09562392383633118,0.009737550062738378,-0.27572684311749573,0.1447137783628468,0.008370617373032116,0.15819913967747537,-0.1258689876994494,-0.01811531209699341,-0.026804394191457248,-0.13015340267248865,0.16454104377517353,0.17608365329804845
